x,y,theta,v,phi,a,omega,jerk
58.3376,38.7929,3.10429,4.26677,0.000999302,0.303251,0.000724988,0.237092
58.1264,38.8007,3.1044,4.28179,0.00103595,0.315019,0.000709365,0.237688
57.9145,38.8085,3.10451,4.29739,0.0010718,0.326817,0.000690944,0.237999
57.7018,38.8164,3.10462,4.31358,0.00110673,0.338631,0.000669856,0.238026
57.4883,38.8242,3.10474,4.33035,0.00114058,0.350446,0.000646231,0.237767
57.2739,38.832,3.10486,4.34771,0.00117325,0.362247,0.00062021,0.237223
57.0587,38.8398,3.10499,4.36566,0.0012046,0.374022,0.000591944,0.236395
56.8426,38.8477,3.10512,4.38419,0.00123452,0.385756,0.000561604,0.235283
56.6256,38.8555,3.10525,4.4033,0.0012629,0.397435,0.000529381,0.233887
56.4076,38.8634,3.10539,4.42299,0.00128966,0.409044,0.000495498,0.232207
56.1887,38.8712,3.10553,4.44326,0.0013147,0.42057,0.000460211,0.230244
55.9687,38.8791,3.10568,4.46409,0.00133797,0.431999,0.00042382,0.227997
55.7477,38.887,3.10583,4.4855,0.00135939,0.443316,0.000386677,0.225468
55.5257,38.8948,3.10598,4.50746,0.00137893,0.454507,0.00034919,0.222655
55.3026,38.9027,3.10613,4.52998,0.00139658,0.465559,0.000311837,0.21956
55.0783,38.9106,3.10629,4.55305,0.00141234,0.476457,0.000275169,0.216183
54.8529,38.9185,3.10645,4.57666,0.00142625,0.487188,0.000239824,0.212524
54.6264,38.9264,3.10661,4.6008,0.00143837,0.497737,0.000206529,0.208584
54.3986,38.9343,3.10678,4.62546,0.00144881,0.50809,0.000176117,0.204362
54.1696,38.9422,3.10694,4.65064,0.00145771,0.518234,0.000149528,0.199859
53.9394,38.9501,3.10711,4.67632,0.00146527,0.528154,0.000127817,0.195075
53.7079,38.958,3.10728,4.70249,0.00147173,0.537837,0.000112165,0.190011
53.4751,38.9659,3.10745,4.72914,0.0014774,0.547269,0.000103876,0.184667
53.241,38.9738,3.10762,4.75626,0.00148265,0.556435,0.000104387,0.179042
53.0055,38.9818,3.1078,4.78384,0.00148793,0.565322,0.00011526,0.173139
52.7687,38.9897,3.10797,4.81185,0.00149375,0.573916,0.000138186,0.166955
52.5305,38.9976,3.10815,4.8403,0.00150074,0.582203,0.000174971,0.160493
52.2909,39.0056,3.10833,4.86915,0.00150958,0.590169,0.000227526,0.153753
52.0498,39.0135,3.10851,4.8984,0.00152108,0.597801,0.00029785,0.146734
51.8073,39.0215,3.1087,4.92802,0.00153614,0.605085,0.000388001,0.139437
51.5633,39.0294,3.10888,4.95801,0.00155575,0.612006,0.000500067,0.131862
51.3179,39.0374,3.10907,4.98834,0.00158103,0.618551,0.000636117,0.124011
51.0709,39.0454,3.10927,5.019,0.00161318,0.624706,0.000798155,0.115882
50.8225,39.0533,3.10947,5.04996,0.00165352,0.630458,0.000988046,0.107476
50.5724,39.0613,3.10967,5.08121,0.00170346,0.635793,0.00120744,0.0987943
50.3209,39.0693,3.10989,5.11272,0.00176449,0.640697,0.00145769,0.0898365
50.0677,39.0772,3.11011,5.14448,0.00183817,0.645156,0.00173971,0.0806032
49.813,39.0852,3.11034,5.17645,0.0019261,0.649157,0.00205387,0.0710947
49.5568,39.0931,3.11058,5.20863,0.00202992,0.652686,0.00239985,0.0613115
49.2989,39.101,3.11084,5.24098,0.00215122,0.655729,0.00277645,0.0512541
49.0394,39.1089,3.11112,5.27348,0.00229155,0.658273,0.00318142,0.0409228
48.7783,39.1168,3.11142,5.30611,0.00245236,0.660304,0.00361123,0.0303183
48.5156,39.1247,3.11173,5.33884,0.00263489,0.661809,0.00406085,0.019441
48.2513,39.1325,3.11208,5.37165,0.00284014,0.662774,0.00452347,0.00829157
47.9853,39.1403,3.11245,5.4045,0.00306878,0.663186,0.00499025,-0.00312934
47.7177,39.148,3.11286,5.43738,0.00332101,0.663031,0.00545002,-0.014821
47.4485,39.1557,3.11331,5.47024,0.00359649,0.662295,0.00588895,-0.0267827
47.1776,39.1633,3.11379,5.50308,0.00389414,0.660965,0.00629024,-0.0390135
46.9051,39.1708,3.11432,5.53584,0.00421208,0.659029,0.00663384,-0.0515125
46.631,39.1782,3.11489,5.56851,0.00454739,0.656472,0.00689607,-0.0642787
46.3553,39.1855,3.11552,5.60106,0.00489595,0.653281,0.00704937,-0.0773108
46.0779,39.1926,3.1162,5.63344,0.00525226,0.649444,0.00706201,-0.0906077
45.799,39.1996,3.11693,5.66564,0.00560921,0.644947,0.00689789,-0.104168
45.5184,39.2065,3.11772,5.69762,0.00595786,0.639776,0.00651637,-0.11799
45.2363,39.2131,3.11856,5.72934,0.00628723,0.633919,0.00587219,-0.132072
44.9526,39.2196,3.11946,5.76077,0.00658404,0.627364,0.00491554,-0.146413
44.6673,39.2259,3.1204,5.79187,0.0068325,0.620096,0.00359224,-0.161011
44.3805,39.2319,3.12139,5.82262,0.00701407,0.612104,0.0018441,-0.175862
44.0921,39.2376,3.12242,5.85297,0.00710728,0.603375,-0.000390483,-0.190967
43.8022,39.2431,3.12346,5.88289,0.00708754,0.593896,-0.0031757,-0.206321
43.5109,39.2483,3.12451,5.91234,0.00692703,0.583655,-0.00657719,-0.221923
43.2181,39.2532,3.12555,5.94128,0.00659458,0.57264,-0.0106606,-0.237772
42.9238,39.2579,3.12655,5.96968,0.00605574,0.560838,-0.0154895,-0.253864
42.6281,39.2623,3.12748,5.9975,0.00527283,0.548237,-0.0211235,-0.270199
42.3311,39.2664,3.1283,6.02469,0.00420514,0.534825,-0.027615,-0.286775
42.0327,39.2703,3.12897,6.05121,0.00280934,0.52059,-0.0350059,-0.303591
41.733,39.274,3.12944,6.07704,0.00103997,0.505521,-0.043324,-0.320647
41.432,39.2776,3.12965,6.10211,-0.00114984,0.489605,-0.0525779,-0.337946
41.1297,39.2811,3.12954,6.1264,-0.00380739,0.472831,-0.0627524,-0.355489
40.8263,39.2847,3.12903,6.14986,-0.00697921,0.455186,-0.0738022,-0.37328
40.5217,39.2884,3.12804,6.17244,-0.0107095,0.436657,-0.0856456,-0.391325
40.2159,39.2925,3.12648,6.19411,-0.0150385,0.417233,-0.0981571,-0.409631
39.9092,39.2971,3.12426,6.21481,-0.0199998,0.396901,-0.11116,-0.428209
39.6014,39.3023,3.12126,6.23451,-0.0256184,0.375646,-0.124418,-0.447069
39.2926,39.3085,3.11739,6.25316,-0.0319071,0.353455,-0.137626,-0.466226
38.983,39.316,3.11254,6.27071,-0.0388634,0.330313,-0.150401,-0.485693
38.6725,39.3249,3.10658,6.28711,-0.0464655,0.306205,-0.162274,-0.505485
38.3612,39.3357,3.09942,6.30232,-0.0546676,0.281114,-0.172679,-0.525616
38.0493,39.3488,3.09094,6.31628,-0.0633956,0.255025,-0.180943,-0.546097
37.7369,39.3646,3.08106,6.32896,-0.0725414,0.227918,-0.186281,-0.566936
37.4239,39.3835,3.06971,6.34029,-0.0819569,0.199778,-0.188672,-0.588136
37.1107,39.406,3.05682,6.35023,-0.0914934,0.170585,-0.188619,-0.609705
36.7973,39.4325,3.04239,6.35872,-0.101027,0.140321,-0.186509,-0.631652
36.4838,39.4637,3.02641,6.36572,-0.110454,0.108968,-0.182615,-0.653989
36.1706,39.4998,3.0089,6.37116,-0.119684,0.0765061,-0.177093,-0.676727
35.8578,39.5415,2.98989,6.375,-0.128636,0.0429157,-0.169988,-0.699881
35.5456,39.5892,2.96942,6.37717,-0.137228,0.00817606,-0.161233,-0.723463
35.2344,39.6432,2.94756,6.37762,-0.145377,-0.0277341,-0.150655,-0.747485
34.9244,39.704,2.92436,6.3763,-0.152992,-0.0648367,-0.137978,-0.771956
34.616,39.772,2.89993,6.37314,-0.159966,-0.103154,-0.122835,-0.796881
34.3095,39.8475,2.87437,6.36808,-0.166175,-0.142708,-0.104773,-0.822257
34.0053,39.9307,2.8478,6.36106,-0.171471,-0.183522,-0.0832716,-0.848077
33.7037,40.0219,2.82039,6.35202,-0.17568,-0.225618,-0.0577519,-0.874322
33.4051,40.1212,2.7923,6.3409,-0.178599,-0.269016,-0.0276127,-0.90097
33.11,40.2286,2.76376,6.32763,-0.179994,-0.313737,-9.17653e-05,-0.927989
32.8187,40.3442,2.73502,6.31214,-0.179999,-0.3598,-2.99277e-06,-0.95534
32.5315,40.4677,2.70632,6.29438,-0.179999,-0.407219,-2.41445e-06,-0.982975
32.2488,40.5991,2.67765,6.27426,-0.179999,-0.456011,-1.99351e-06,-1.01084
31.9708,40.7381,2.64903,6.25173,-0.179999,-0.506185,-1.65634e-06,-1.03886
31.698,40.8845,2.62045,6.22671,-0.179999,-0.55775,-1.3855e-06,-1.06695
31.4305,41.038,2.59194,6.19914,-0.179999,-0.61071,-1.16688e-06,-1.09504
31.1686,41.1983,2.56349,6.16895,-0.18,-0.665065,-9.89332e-07,-1.12303
30.9127,41.3653,2.53512,6.13606,-0.18,-0.720808,-8.44173e-07,-1.15079
30.663,41.5384,2.50683,6.10041,-0.18,-0.777929,-7.24673e-07,-1.17823
30.4197,41.7175,2.47863,6.06193,-0.18,-0.836412,-6.25609e-07,-1.2052
30.183,41.9023,2.45052,6.02055,-0.18,-0.896234,-5.42922e-07,-1.23158
29.9532,42.0923,2.42253,5.97621,-0.18,-0.957366,-4.73441e-07,-1.25722
29.7305,42.2872,2.39466,5.92884,-0.18,-1.01977,-4.14676e-07,-1.28196
29.515,42.4867,2.36691,5.87837,-0.18,-1.0834,-3.64661e-07,-1.30564
29.3069,42.6903,2.33931,5.82476,-0.18,-1.14821,-3.21833e-07,-1.32809
29.1064,42.8976,2.31185,5.76792,-0.18,-1.21413,-2.84941e-07,-1.34912
28.9135,43.1084,2.28456,5.70782,-0.18,-1.2811,-2.5298e-07,-1.36854
28.7284,43.322,2.25743,5.6444,-0.18,-1.34903,-2.25134e-07,-1.38616
28.5512,43.5382,2.23049,5.57762,-0.18,-1.41783,-2.00737e-07,-1.40176
28.3818,43.7564,2.20375,5.50741,-0.18,-1.48741,-1.79245e-07,-1.41514
28.2205,43.9763,2.17721,5.43376,-0.18,-1.55765,-1.60206e-07,-1.42607
28.0671,44.1974,2.1509,5.35662,-0.18,-1.62844,-1.43246e-07,-1.43431
27.9216,44.4193,2.12482,5.27598,-0.18,-1.69963,-1.2805e-07,-1.43963
27.7842,44.6415,2.09899,5.19179,-0.18,-1.77109,-1.14355e-07,-1.4418
27.6546,44.8635,2.07341,5.10407,-0.18,-1.84266,-1.01936e-07,-1.44054
27.5328,45.085,2.04811,5.01279,-0.18,-1.91416,-9.0601e-08,-1.43561
27.4187,45.3055,2.0231,4.91796,-0.18,-1.98542,-8.01841e-08,-1.42675
27.3122,45.5245,1.99839,4.81959,-0.18,-2.05624,-7.05404e-08,-1.41367
27.2132,45.7417,1.97399,4.71771,-0.18,-2.12641,-6.15421e-08,-1.39611
27.1216,45.9566,1.94993,4.61234,-0.18,-2.1957,-5.30749e-08,-1.37379
27.037,46.1688,1.9262,4.50353,-0.18,-2.26389,-4.50349e-08,-1.34641
26.9594,46.3778,1.90283,4.39133,-0.18,-2.33073,-3.73259e-08,-1.3137
26.8885,46.5834,1.87984,4.27581,-0.18,-2.39593,-2.98572e-08,-1.27535
26.8241,46.7851,1.85722,4.15705,-0.18,-2.45924,-2.25412e-08,-1.23106
26.7659,46.9826,1.83501,4.03514,-0.18,-2.52034,-1.5291e-08,-1.18055
26.7137,47.1754,1.8132,3.91019,-0.18,-2.57894,-8.01863e-09,-1.1235
26.6672,47.3634,1.79182,3.78232,-0.18,-2.63471,-6.32055e-10,-1.0596
26.6262,47.5461,1.77087,3.65168,-0.18,-2.6873,6.96713e-09,-0.988559
26.5902,47.7233,1.75038,3.51842,-0.18,-2.73637,1.4887e-08,-0.910056
26.5591,47.8947,1.73034,3.38271,-0.18,-2.78154,2.3249e-08,-0.823784
26.5325,48.0601,1.71077,3.24475,-0.18,-2.82243,3.21926e-08,-0.729434
26.5101,48.2192,1.69169,3.10474,-0.18,-2.85864,4.1881e-08,-0.626695
26.4916,48.3718,1.67309,2.96293,-0.18,-2.88975,5.25087e-08,-0.515259
26.4766,48.5177,1.655,2.81956,-0.18,-2.91532,6.43111e-08,-0.394818
26.4648,48.6568,1.63741,2.6749,-0.18,-2.93492,7.75776e-08,-0.265066
26.456,48.789,1.62034,2.52925,-0.18,-2.94808,9.26688e-08,-0.1257
26.4498,48.914,1.60378,2.38293,-0.18,-2.95432,1.10041e-07,0.0235807
26.4459,49.0319,1.58776,2.23629,-0.18,-2.95315,1.30277e-07,0.183073
26.4441,49.1426,1.57226,2.08967,-0.18,-2.94406,1.54138e-07,0.353068
26.4439,49.246,1.55729,1.94349,-0.18,-2.92653,1.82624e-07,0.533856
26.4452,49.3422,1.54285,1.79816,-0.18,-2.90003,2.17077e-07,0.725717
26.4477,49.4312,1.52893,1.65411,-0.18,-2.86401,2.59327e-07,0.928929
26.4512,49.513,1.51555,1.51183,-0.18,-2.8179,3.11913e-07,1.14376
26.4553,49.5877,1.50269,1.3718,-0.18,-2.76113,3.7844e-07,1.37048
26.46,49.6554,1.49034,1.23457,-0.18,-2.69311,4.6414e-07,1.60933
26.4649,49.7163,1.47849,1.10067,-0.18,-2.61322,5.76825e-07,1.86057
26.4699,49.7705,1.46714,0.970715,-0.18,-2.52087,7.28516e-07,2.12444
26.4749,49.8183,1.45627,0.845304,-0.18,-2.41542,9.38419e-07,2.40115
26.4797,49.8598,1.44586,0.725091,-0.18,-2.29624,1.241e-06,2.69094
26.4842,49.8954,1.4359,0.610755,-0.18,-2.16267,3.16492e-05,2.99401
26.4883,49.9253,1.42636,0.503008,-0.179998,-2.01406,0.065482,3.31055
26.4919,49.9499,1.41722,0.402596,-0.176688,-1.84973,0.136378,3.64048
26.4949,49.9695,1.40848,0.310296,-0.169795,-1.66903,0.191499,3.98334
26.4974,49.9846,1.40013,0.226921,-0.160116,-1.47131,0.23209,4.33843
26.4993,49.9956,1.39212,0.153315,-0.148385,-1.25597,0.259668,4.70485
26.5007,50.003,1.38438,0.0903531,-0.13526,-1.02243,0.275995,5.08152
26.5015,50.0073,1.37685,0.0389387,-0.12131,-0.770206,0.283059,5.46729
26.5019,50.0091,1.36944,-6.63862e-09,-0.107002,-0.498828,0.283058,4.52026
26.5019,50.0091,1.36211,-0.02278,-0.0926952,-0.274458,0.2789,3.57987
26.5017,50.0079,1.35479,-0.0344593,-0.0785982,-0.0967663,0.272593,2.64488
